"name","status","canonical","replacement","since","notes"
"vendor_validation_spec","workflow","vendor_validation_spec",,"0.9.0.9000","Curated module-level workflow classification; source: 021-validation-program.R. Lifecycle status does not establish construct validity."
"verify_decision_manifest_lock","workflow","verify_decision_manifest_lock",,"0.9.0.9000","Curated module-level workflow classification; source: 073-decision-manifests-0-9.R. Lifecycle status does not establish construct validity."
"verify_eyeprocess_validation_atlas","workflow","verify_eyeprocess_validation_atlas",,"0.9.0.9000","Curated module-level workflow classification; source: 094-validation-paper-tables-atlas-0-9.R. Lifecycle status does not establish construct validity."
"verify_eyeprocess_validation_evidence","workflow","verify_eyeprocess_validation_evidence",,"0.9.0.9000","Curated module-level workflow classification; source: 091-validation-stress-freeze-0-9.R. Lifecycle status does not establish construct validity."
"verify_outcome_blind_snapshot","workflow","verify_outcome_blind_snapshot",,"0.9.0.9000","Curated module-level workflow classification; source: 073-decision-manifests-0-9.R. Lifecycle status does not establish construct validity."
"verify_reproducibility_fingerprint","workflow","verify_reproducibility_fingerprint",,"0.9.0.9000","Curated module-level workflow classification; source: 078-reproducibility-provenance-0-9.R. Lifecycle status does not establish construct validity."
"verify_reproducibility_manifest","workflow","verify_reproducibility_manifest",,"0.9.0.9000","Curated module-level workflow classification; source: 029-benchmark-reproducibility.R. Lifecycle status does not establish construct validity."
"visual_context_registry","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 062-context-process-structure-0-8.R. Lifecycle status does not establish construct validity."
"windowed_recurrence","advanced",,,"0.9.0.9000","Curated module-level advanced classification; source: 039-recurrence-analysis.R. Lifecycle status does not establish construct validity."
"write_advanced_model_evidence_report","workflow","write_advanced_model_evidence_report",,"0.9.0.9000","Curated module-level workflow classification; source: 021-validation-program.R. Lifecycle status does not establish construct validity."
"write_api_lifecycle_registry","workflow","write_api_lifecycle_registry",,"0.9.0.9000","Curated module-level workflow classification; source: 071-api-lifecycle-0-9.R. Lifecycle status does not establish construct validity."
"write_benchmark_data_dictionary","workflow","write_benchmark_data_dictionary",,"0.9.0.9000","Curated module-level workflow classification; source: 029-benchmark-reproducibility.R. Lifecycle status does not establish construct validity."
"write_decision_manifest","workflow","write_decision_manifest",,"0.9.0.9000","Curated module-level workflow classification; source: 073-decision-manifests-0-9.R. Lifecycle status does not establish construct validity."
"write_eye_dataset","workflow","write_eye_dataset",,"0.9.0.9000","Curated module-level workflow classification; source: 015-export-report-bridges.R. Lifecycle status does not establish construct validity."
"write_eye_pipeline_report","workflow","write_eye_pipeline_report",,"0.9.0.9000","Curated module-level workflow classification; source: 070-governed-pipelines-0-9.R. Lifecycle status does not establish construct validity."
"write_eye_storage","workflow","write_eye_storage",,"0.9.0.9000","Curated module-level workflow classification; source: 020-interoperability-storage.R. Lifecycle status does not establish construct validity."
"write_eye_targets_template","workflow","write_eye_targets_template",,"0.9.0.9000","Curated module-level workflow classification; source: 070-governed-pipelines-0-9.R. Lifecycle status does not establish construct validity."
"write_eyeprocess_validation_evidence","workflow","write_eyeprocess_validation_evidence",,"0.9.0.9000","Curated module-level workflow classification; source: 091-validation-stress-freeze-0-9.R. Lifecycle status does not establish construct validity."
"write_eyeprocess_validation_report","workflow","write_eyeprocess_validation_report",,"0.9.0.9000","Curated module-level workflow classification; source: 094-validation-paper-tables-atlas-0-9.R. Lifecycle status does not establish construct validity."
"write_format_validation_report","core","write_format_validation_report",,"0.9.0.9000","Curated module-level core classification; source: 017-format-validation.R. Lifecycle status does not establish construct validity."
"write_gazepoint_workflow_report","workflow","write_gazepoint_workflow_report",,"0.9.0.9000","Curated module-level workflow classification; source: 019-gazepoint-downstream-workflow.R. Lifecycle status does not establish construct validity."
"write_model_promotion_report","workflow","write_model_promotion_report",,"0.9.0.9000","Curated module-level workflow classification; source: 023-validation-orchestration.R. Lifecycle status does not establish construct validity."
"write_partitioned_eye_storage","workflow","write_partitioned_eye_storage",,"0.9.0.9000","Curated module-level workflow classification; source: 028-api-storage-adapters.R. Lifecycle status does not establish construct validity."
"write_prov_dot","workflow","write_prov_dot",,"0.9.0.9000","Curated module-level workflow classification; source: 078-reproducibility-provenance-0-9.R. Lifecycle status does not establish construct validity."
"write_provenance","workflow","write_provenance",,"0.9.0.9000","Curated module-level workflow classification; source: 015-export-report-bridges.R. Lifecycle status does not establish construct validity."
"write_reporting_guideline_report","workflow","write_reporting_guideline_report",,"0.9.0.9000","Curated module-level workflow classification; source: 021-validation-program.R. Lifecycle status does not establish construct validity."
"write_reproducibility_fingerprint","workflow","write_reproducibility_fingerprint",,"0.9.0.9000","Curated module-level workflow classification; source: 078-reproducibility-provenance-0-9.R. Lifecycle status does not establish construct validity."
"write_software_paper_evidence","workflow","write_software_paper_evidence",,"0.9.0.9000","Curated module-level workflow classification; source: 079-software-paper-evidence-0-9.R. Lifecycle status does not establish construct validity."
"write_software_paper_reproduction","workflow","write_software_paper_reproduction",,"0.9.0.9000","Curated module-level workflow classification; source: 029-benchmark-reproducibility.R. Lifecycle status does not establish construct validity."
"write_software_paper_scaffold","workflow","write_software_paper_scaffold",,"0.9.0.9000","Curated module-level workflow classification; source: 021-validation-program.R. Lifecycle status does not establish construct validity."
"write_validation_job_manifest","workflow","write_validation_job_manifest",,"0.9.0.9000","Curated module-level workflow classification; source: 023-validation-orchestration.R. Lifecycle status does not establish construct validity."
"write_validation_manifest","core","write_validation_manifest",,"0.9.0.9000","Curated module-level core classification; source: 017-format-validation.R. Lifecycle status does not establish construct validity."
"write_validation_release_report","workflow","write_validation_release_report",,"0.9.0.9000","Curated module-level workflow classification; source: 023-validation-orchestration.R. Lifecycle status does not establish construct validity."
"write_validation_report","workflow","write_validation_report",,"0.9.0.9000","Curated module-level workflow classification; source: 063-operational-validation-0-8.R. Lifecycle status does not establish construct validity."
