r_name,python_name,source_file,rd_help,r_signature,arg_count,uses_dots,s3_generic_or_method,related_tests,related_articles,lifecycle_status,plot_candidate,python_module,python_test_file,p0_discovered,p1_api,p2_structural,p3_semantic,p4_numerical,p5_algorithmic,p6_plot,p7_docs_examples,blocker
eyeprocess_irt_apply_link,eyeprocess_irt_apply_link,R/086-irt-linking-invariance-0-9.R,man/eyeprocess_irt_apply_link.Rd,"(items, link)",2,False,False,tests/testthat/test-0-9-m2-irt-linking.R,vignettes/irt-linking-dif-invariance.Rmd,unclassified,False,src/eyeprocesspy/irt.py,tests/test_irt_parity.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,docstring_initial,R-oracle numerical validation pending
eyeprocess_irt_bank_coverage,eyeprocess_irt_bank_coverage,R/093-irt-advanced-diagnostics-governance-0-9.R,man/eyeprocess_irt_bank_coverage.Rd,"(items, theta = seq(-4, 4, length.out = 161), target_information = 5, target = c(-2, 2))",4,False,False,tests/testthat/test-0-9-m2-atlas-plots.R|tests/testthat/test-0-9-m2-governance.R,,unclassified,False,src/eyeprocesspy/irt.py,tests/test_irt_parity.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,docstring_initial,R-oracle numerical validation pending
eyeprocess_irt_category_function_audit,eyeprocess_irt_category_function_audit,R/084-irt-diagnostics-0-9.R,man/eyeprocess_irt_category_function_audit.Rd,"(probabilities, tolerance = 1e-8)",2,False,False,,,unclassified,False,src/eyeprocesspy/irt.py,tests/test_irt_parity.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,docstring_initial,R-oracle numerical validation pending
eyeprocess_irt_classification_precision,eyeprocess_irt_classification_precision,R/093-irt-advanced-diagnostics-governance-0-9.R,man/eyeprocess_irt_classification_precision.Rd,"(theta_estimate, standard_error, cut_score = 0, confidence = 0.95)",4,False,False,tests/testthat/test-0-9-m2-governance.R,,unclassified,False,src/eyeprocesspy/irt.py,tests/test_irt_parity.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,docstring_initial,R-oracle numerical validation pending
eyeprocess_irt_conditional_sem,eyeprocess_irt_conditional_sem,R/083-irt-foundations-information-0-9.R,man/eyeprocess_irt_conditional_sem.Rd,(information),1,False,False,,,experimental,False,src/eyeprocesspy/irt.py,tests/test_irt_parity.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,docstring_initial,R-oracle numerical validation pending
eyeprocess_irt_content_balance_audit,eyeprocess_irt_content_balance_audit,R/085-irt-scoring-adaptive-0-9.R,man/eyeprocess_irt_content_balance_audit.Rd,"(administered, item_bank, target = NULL)",3,False,False,tests/testthat/test-0-9-m2-irt-scoring-adaptive.R,,unclassified,False,src/eyeprocesspy/irt.py,tests/test_irt_parity.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,docstring_initial,R-oracle numerical validation pending
eyeprocess_irt_device_drift,eyeprocess_irt_device_drift,R/086-irt-linking-invariance-0-9.R,man/eyeprocess_irt_device_drift.Rd,"(parameters, item_id = ""item_id"", device = ""device"", parameter = ""b"")",4,False,False,,,unclassified,False,src/eyeprocesspy/irt.py,tests/test_irt_parity.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,docstring_initial,R-oracle numerical validation pending
eyeprocess_irt_dif_effect_curve,eyeprocess_irt_dif_effect_curve,R/086-irt-linking-invariance-0-9.R,man/eyeprocess_irt_dif_effect_curve.Rd,"(reference_item, focal_item, theta = seq(-4, 4, length.out = 81))",3,False,False,tests/testthat/test-0-9-m2-irt-linking.R,,unclassified,False,src/eyeprocesspy/irt.py,tests/test_irt_parity.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,docstring_initial,R-oracle numerical validation pending
eyeprocess_irt_dtf_curve,eyeprocess_irt_dtf_curve,R/086-irt-linking-invariance-0-9.R,man/eyeprocess_irt_dtf_curve.Rd,"(reference, focal, theta = seq(-4, 4, length.out = 81))",3,False,False,,,unclassified,False,src/eyeprocesspy/irt.py,tests/test_irt_parity.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,docstring_initial,R-oracle numerical validation pending
eyeprocess_irt_eap_score,eyeprocess_irt_eap_score,R/085-irt-scoring-adaptive-0-9.R,man/eyeprocess_irt_eap_score.Rd,"(response, items, theta_grid = seq(-4, 4, length.out = 81), prior_mean = 0, prior_sd = 1, D = 1)",6,False,False,tests/testthat/test-0-9-m2-irt-scoring-adaptive.R,,unclassified,False,src/eyeprocesspy/irt.py,tests/test_irt_parity.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,docstring_initial,R-oracle numerical validation pending
eyeprocess_irt_engine_evidence_table,eyeprocess_irt_engine_evidence_table,R/094-validation-paper-tables-atlas-0-9.R,man/eyeprocess_irt_engine_evidence_table.Rd,(),0,False,False,,,unclassified,False,,,yes,not_started,not_started,not_started,not_started,not_started,not_applicable,not_started,
eyeprocess_irt_engine_registry,eyeprocess_irt_engine_registry,R/088-irt-engine-adapters-0-9.R,man/eyeprocess_irt_engine_registry.Rd,(),0,False,False,tests/testthat/test-0-9-m2-engines.R,vignettes/irt-engines-and-gating.Rmd,unclassified,False,src/eyeprocesspy/irt.py,tests/test_irt_parity.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,docstring_initial,R-oracle numerical validation pending
eyeprocess_irt_engine_status,eyeprocess_irt_engine_status,R/088-irt-engine-adapters-0-9.R,man/eyeprocess_irt_engine_status.Rd,(engine),1,False,False,,,unclassified,False,src/eyeprocesspy/irt.py,tests/test_irt_parity.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,docstring_initial,R-oracle numerical validation pending
eyeprocess_irt_expected_score,eyeprocess_irt_expected_score,R/083-irt-foundations-information-0-9.R,man/eyeprocess_irt_expected_score.Rd,"(theta, family = c(""2pl"", ""3pl"", ""4pl"", ""grm"", ""gpcm"", ""nominal""), ...)",3,True,False,,,experimental,False,src/eyeprocesspy/irt.py,tests/test_irt_parity.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,docstring_initial,R-oracle numerical validation pending
eyeprocess_irt_exposure_summary,eyeprocess_irt_exposure_summary,R/085-irt-scoring-adaptive-0-9.R,man/eyeprocess_irt_exposure_summary.Rd,"(administered, item_bank_ids = unique(administered))",2,False,False,,,unclassified,False,src/eyeprocesspy/irt.py,tests/test_irt_parity.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,docstring_initial,R-oracle numerical validation pending
eyeprocess_irt_extreme_score_audit,eyeprocess_irt_extreme_score_audit,R/084-irt-diagnostics-0-9.R,man/eyeprocess_irt_extreme_score_audit.Rd,"(responses, lower_fraction = 0.02, upper_fraction = 0.98)",3,False,False,,,unclassified,False,src/eyeprocesspy/irt.py,tests/test_irt_parity.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,docstring_initial,R-oracle numerical validation pending
eyeprocess_irt_fit_dashboard,eyeprocess_irt_fit_dashboard,R/084-irt-diagnostics-0-9.R,man/eyeprocess_irt_fit_dashboard.Rd,"(item_fit = NULL, person_fit = NULL, q3 = NULL, parameter_audit = NULL, identification = NULL)",5,False,False,,,unclassified,False,src/eyeprocesspy/irt.py,tests/test_irt_parity.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,docstring_initial,R-oracle numerical validation pending
eyeprocess_irt_functioning_effect_summary,eyeprocess_irt_functioning_effect_summary,R/086-irt-linking-invariance-0-9.R,man/eyeprocess_irt_functioning_effect_summary.Rd,(curve),1,False,False,tests/testthat/test-0-9-m2-irt-linking.R,,unclassified,False,src/eyeprocesspy/irt.py,tests/test_irt_parity.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,docstring_initial,R-oracle numerical validation pending
eyeprocess_irt_gpcm_probability,eyeprocess_irt_gpcm_probability,R/083-irt-foundations-information-0-9.R,man/eyeprocess_irt_gpcm_probability.Rd,"(theta, a = 1, steps, D = 1)",4,False,False,tests/testthat/test-0-9-m2-irt-foundations.R,,experimental,False,src/eyeprocesspy/irt.py,tests/test_irt_parity.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,docstring_initial,R-oracle numerical validation pending
eyeprocess_irt_grm_probability,eyeprocess_irt_grm_probability,R/083-irt-foundations-information-0-9.R,man/eyeprocess_irt_grm_probability.Rd,"(theta, a = 1, thresholds, D = 1)",4,False,False,tests/testthat/test-0-9-m2-irt-foundations.R,,experimental,False,src/eyeprocesspy/irt.py,tests/test_irt_parity.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,docstring_initial,R-oracle numerical validation pending
eyeprocess_irt_haebara_link,eyeprocess_irt_haebara_link,R/086-irt-linking-invariance-0-9.R,man/eyeprocess_irt_haebara_link.Rd,"(reference, focal, anchors = NULL, theta = seq(-4, 4, length.out = 81), weights = NULL, start = c(A = 1, B = 0))",6,False,False,tests/testthat/test-0-9-m2-irt-linking.R,,unclassified,False,src/eyeprocesspy/irt.py,tests/test_irt_parity.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,docstring_initial,R-oracle numerical validation pending
eyeprocess_irt_identification_audit,eyeprocess_irt_identification_audit,R/083-irt-foundations-information-0-9.R,man/eyeprocess_irt_identification_audit.Rd,"(spec, constraints = list(), n_items = NULL, n_persons = NULL)",4,False,False,tests/testthat/test-0-9-m2-governance.R|tests/testthat/test-0-9-m2-irt-foundations.R,vignettes/irt-information-scoring-diagnostics.Rmd,experimental,False,src/eyeprocesspy/irt.py,tests/test_irt_parity.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,docstring_initial,R-oracle numerical validation pending
eyeprocess_irt_infit_outfit,eyeprocess_irt_infit_outfit,R/093-irt-advanced-diagnostics-governance-0-9.R,man/eyeprocess_irt_infit_outfit.Rd,"(observed, expected, by = c(""item"", ""person""), min_variance = 1e-8)",4,False,False,tests/testthat/test-0-9-m2-governance.R|tests/testthat/test-0-9-m2-irt-diagnostics.R,,unclassified,False,src/eyeprocesspy/irt.py,tests/test_irt_parity.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,docstring_initial,R-oracle numerical validation pending
eyeprocess_irt_information_area,eyeprocess_irt_information_area,R/083-irt-foundations-information-0-9.R,man/eyeprocess_irt_information_area.Rd,"(theta, information)",2,False,False,,,experimental,False,src/eyeprocesspy/irt.py,tests/test_irt_parity.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,docstring_initial,R-oracle numerical validation pending
eyeprocess_irt_information_gain,eyeprocess_irt_information_gain,R/085-irt-scoring-adaptive-0-9.R,man/eyeprocess_irt_information_gain.Rd,"(se_before, se_after)",2,False,False,,,unclassified,False,src/eyeprocesspy/irt.py,tests/test_irt_parity.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,docstring_initial,R-oracle numerical validation pending
eyeprocess_irt_information_targeting,eyeprocess_irt_information_targeting,R/085-irt-scoring-adaptive-0-9.R,man/eyeprocess_irt_information_targeting.Rd,"(items, theta, weights = NULL, D = 1)",4,False,False,,,unclassified,False,src/eyeprocesspy/irt.py,tests/test_irt_parity.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,docstring_initial,R-oracle numerical validation pending
eyeprocess_irt_invariance_evidence,eyeprocess_irt_invariance_evidence,R/086-irt-linking-invariance-0-9.R,man/eyeprocess_irt_invariance_evidence.Rd,"(anchor_audit = NULL, dif = NULL, dtf = NULL, linking = NULL, process_concordance = NULL)",5,False,False,,,unclassified,False,src/eyeprocesspy/irt.py,tests/test_irt_parity.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,docstring_initial,R-oracle numerical validation pending
eyeprocess_irt_item_bank,eyeprocess_irt_item_bank,R/085-irt-scoring-adaptive-0-9.R,man/eyeprocess_irt_item_bank.Rd,"(items, content = NULL, exposure_limit = 1)",3,False,False,tests/testthat/test-0-9-m2-irt-scoring-adaptive.R,vignettes/adaptive-testing-governance.Rmd,unclassified,False,src/eyeprocesspy/irt.py,tests/test_irt_parity.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,docstring_initial,R-oracle numerical validation pending
eyeprocess_irt_item_fit_residuals,eyeprocess_irt_item_fit_residuals,R/084-irt-diagnostics-0-9.R,man/eyeprocess_irt_item_fit_residuals.Rd,"(responses, probabilities, item_ids = colnames(responses))",3,False,False,tests/testthat/test-0-9-m2-irt-diagnostics.R,,unclassified,False,src/eyeprocesspy/irt.py,tests/test_irt_parity.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,docstring_initial,R-oracle numerical validation pending
eyeprocess_irt_item_information,eyeprocess_irt_item_information,R/083-irt-foundations-information-0-9.R,man/eyeprocess_irt_item_information.Rd,"(theta, family = c(""2pl"", ""3pl"", ""4pl"", ""grm"", ""gpcm"", ""nominal""), ..., D = 1)",4,True,False,tests/testthat/test-0-9-m2-irt-foundations.R,,experimental,False,src/eyeprocesspy/irt.py,tests/test_irt_parity.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,docstring_initial,R-oracle numerical validation pending
eyeprocess_irt_item_selection,eyeprocess_irt_item_selection,R/085-irt-scoring-adaptive-0-9.R,man/eyeprocess_irt_item_selection.Rd,"(bank, theta, administered = character(), exposure = NULL, content_required = NULL, D = 1)",6,False,False,tests/testthat/test-0-9-m2-irt-scoring-adaptive.R,vignettes/adaptive-testing-governance.Rmd,unclassified,False,src/eyeprocesspy/irt.py,tests/test_irt_parity.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,docstring_initial,R-oracle numerical validation pending
eyeprocess_irt_latent_regression_design,eyeprocess_irt_latent_regression_design,R/090-irt-multidimensional-cdm-0-9.R,man/eyeprocess_irt_latent_regression_design.Rd,"(data, formula, center_numeric = TRUE)",3,False,False,,,unclassified,False,src/eyeprocesspy/irt.py,tests/test_irt_parity.py,yes,implemented,implemented,implemented_initial,not_started,source_ported,not_applicable,docstring_initial,R-oracle numerical validation pending
